business_id,categories,city,latitude,longitude,name,stars
9M-KXXEE7AjCIgjEgC50gw,"Libraries, Public Services & Government",Columbus,39.94635,-82.982991,Columbus Metropolitan Library - Parsons Branch,4.0
XWX5DUMV0fMKx4vCtwQsIA,"Women's Clothing, Used, Vintage & Consignment, Fashion, Shopping",Columbus,39.9825076,-83.0044592,Go Figure Consignment,4.0
bJdyxZn1yCxg-ttJKTMEww,"Restaurants, Fast Food, Sandwiches, American (Traditional), Chicken Wings",Columbus,40.0063778,-83.0454092,Wings Over Columbus,3.5
ZhapMG4Cr4aBQXYrY4ZtDw,"Auto Repair, Automotive, Tires, Auto Parts & Supplies, Oil Change Stations, Transmission Repair",Columbus,40.0479771,-82.8634563,Firestone Complete Auto Care,4.0
GAU0NtvGSRK8fWOrjOoRQg,"Restaurants, Mexican",Columbus,40.1168725,-83.0150322,El Acapulco Mexican Restaurant,2.5
Ntw5m1N1QqdEmYBTkJrukg,"Flowers & Gifts, Florists, Shopping",Columbus,39.9862642,-83.0448744,Green Floral Design Studio,5.0
XFT46OYbQjEYJ2UeK1U5rA,"Shopping, Shopping Centers",Columbus,40.0503509863,-83.0516624451,Kenny Centre Mall,4.0
DvHT7uxmlcod4368f0X1vQ,"Health & Medical, Chiropractors",Columbus,40.0764708,-83.0192112,Capital City Chiropractic,5.0
-MNeNjWb_jxSb8eQ2KaRnw,"Food, Coffee & Tea",Columbus,40.074261,-83.018356,Tim Hortons,1.5
MgDw4cr3iKFKImuUGFD2KA,"Fashion, Department Stores, Shopping, Plus Size Fashion, Accessories, Women's Clothing",Columbus,40.0979754224,-83.0853976809,Torrid,4.0
pLZydKNbYNaTRLaVARJr5Q,"Food Trucks, Bagels, Breakfast & Brunch, Food, Restaurants, Sandwiches",Columbus,39.9823635,-82.9596915,Nate's Steamed Bagels,4.5
i1tt5ikYq5Iu5Apbh3v2DA,"Gun/Rifle Ranges, Active Life",Columbus,40.1589204281,-83.0705949183,Powder Room Gun Shop & Target Range,3.5
H5seJO1KUNegehjSlKduzg,"Nail Salons, Beauty & Spas",Columbus,39.8973820959,-82.8837755779,Sunny's Nails & Spa,2.5
YZbz6lS1jeljwptixdf4Fw,"Stadiums & Arenas, Arts & Entertainment",Columbus,40.0079069115,-82.9914491421,MAPFRE Stadium,4.0
EreCZm2XnxhNZodZA-Xflg,"American (Traditional), Active Life, Restaurants, Kids Activities, Toy Stores, Shopping",Columbus,40.0522035,-82.914917,American Girl Columbus,4.5
TrFgA9mBG9iJ8GqhxEUxSw,"Pizza, Italian, Restaurants",Columbus,40.0660997755,-83.087153782,Mama Lido's,2.5
pLxlcqw3sCoLKbADIHRDoQ,"Professional Services, Hobby Shops, Toy Stores, Sporting Goods, Shopping, Architects",Columbus,40.0665608,-83.0250183,Hobbyland,4.5
W0LvJYUy6xuQNVXzqu9BiQ,"Heating & Air Conditioning/HVAC, Home Services",Columbus,40.0783401,-82.9279272,Classic Air,4.5
z_329GrszRmMmy1AEkhSZw,"Venues & Event Spaces, Event Planning & Services",Columbus,39.967204,-83.005331,sparkspace,5.0
aHv_hYBnONe6g8a4UAbOdw,"Home Services, Movers, Self Storage, Packing Services, Local Services",Columbus,40.104395,-82.99926,Mr. Mover,4.0
dDLbjZkRE8V7TsnsMl1DsQ,"Farmers Market, Shopping, Kitchen & Bath, Food, Local Flavor, Home & Garden",Columbus,39.9718576,-83.0043273,North Market Cookware,4.0
8W9I7b4jAWYL5fbIBoCJvQ,"Restaurants, Sandwiches",Columbus,39.9883121,-83.0399345,Penn Station,2.5
XCpYE2QiCjK0vWXjOPqhDw,"Restaurants, Bars, Nightlife, Thai, Chinese, Cocktail Bars",Columbus,40.0566188,-82.9756305,Lucky Bamboo,4.0
y5P4x83rMTDs7mp-T4K_-w,"Oil Change Stations, Auto Repair, Automotive",Columbus,39.9739779,-83.1509756,Take 5 Oil Change,3.5
MCGx1pmRFYCUds2vxMQzkw,"Local Services, Home & Garden, Shopping, Building Supplies, Hardware Stores, Machine Shops, Machine & Tool Rental, Home Services",Columbus,39.9738633,-83.029949,Ohio Power Tool,4.5
3aFwlibKG1mWnTbrlAgg4Q,"Doctors, Obstetricians & Gynecologists, Health & Medical",Columbus,40.0584579,-83.0380676,Ohio Reproductive Medicine,2.5
IPQ4VeAXiuXSVdUOSdlHfw,"Auto Glass Services, Car Window Tinting, Auto Parts & Supplies, Vehicle Wraps, Auto Detailing, Automotive",Columbus,39.9697184,-83.0974472,Ziebart Columbus,3.5
kr4joIeZo2W1-hBAcYrprg,"Sandwiches, Peruvian, Salad, Restaurants",Columbus,39.9632338,-82.9986649,Si Señor,4.5
c6PwhqCOxpJruHJeid8AEQ,"Restaurants, Gluten-Free, Nightlife, Food, Bars, Desserts, Tapas/Small Plates, Cocktail Bars, Indian",Columbus,39.9763662838,-83.0037052184,Rooh Columbus,4.5
8llGBsyRl51OVX6XmuaxkQ,"Pizza, Food, Beer, Wine & Spirits, Italian, Bars, Nightlife, Restaurants",Columbus,39.9632682,-83.0002555,Cafe Napolitana,4.0
LS6oeSBtZGMQ83WlurvYmA,"Nail Salons, Beauty & Spas, Hair Salons, Professional Services, Local Flavor",Columbus,40.0113776,-83.0106507,Queen Bee's Royal Hair Gallery,4.0
w5GjXGq3moC3nyeZ5D5qgg,"Barbers, Hair Salons, Beauty & Spas, Men's Hair Salons, Hair Stylists",Columbus,39.9571825312,-82.9954554104,The Cut Columbus,4.0
rZ7IzaRucOJRazpfaSapfw,"Restaurants, Diners, Hot Dogs",Columbus,39.9549598,-83.0760958,Jack's Coneys,3.5
pfPRIJTqLGfpTBSmnBAaeA,"Coffee & Tea, Desserts, Bakeries, Food",Columbus,39.951168,-82.995872,Pistacia Vera,4.5
tn2B44IZ27kxfVsA-5jKWQ,"Nightlife, Beer Bar, Burgers, Restaurants, Bars, Hot Dogs",Columbus,40.0038219685,-83.0086538941,Rippers Roadstand,3.5
SZdRBGBY_QeusFryzTNfeQ,"Sandwiches, Restaurants, American (Traditional), Nightlife, Bars",Columbus,39.984798,-83.0046841,Standard Hall,4.0
WLYY7mQN9d8rUjMEtlpyMg,"Breakfast & Brunch, Event Planning & Services, Nightlife, Caterers, Restaurants, Bars, Mexican",Columbus,40.1447906,-82.960463,El Acapulco Mexican Restaurant,3.5
4qOX_pYHTIK1d-zig0S9RA,"Coffee & Tea, Bakeries, Food, Cafes, Breakfast & Brunch, Restaurants",Columbus,39.9747515619,-83.034690506,"Basic Biscuits, Kindness & Coffee",4.5
NxVm8dzWFCplBrjjqzTKFw,"Sandwiches, Restaurants, Salad, Soup",Columbus,39.9849074881,-83.0289977789,Panera Bread,2.0
0R-cyLr2ODXCATdXd6Wg4Q,"Fashion, Shopping, Shoe Stores",Columbus,40.0727857,-83.1307937,New Balance,4.5
okytVfx0i74dhslOl9pngg,"Fitness & Instruction, Gyms, Yoga, Active Life",Columbus,40.0555614864,-82.9075958307,CorePower Yoga,4.5
aZkgU3SXs29s5P4ejIhRHw,"Beauty & Spas, Hair Extensions, Hair Salons",Columbus,39.9837197,-83.0166852,Bangstudios,4.5
NkE02dHa9ilJPuKcRFZ3pw,"Local Flavor, Arts & Entertainment",Columbus,39.9752105,-83.0067753,Via Colori,4.5
NzMCJYoxEb0Ytl-yNmqG-g,"Burgers, Restaurants, Beer, Wine & Spirits, Food, Nightlife, Bars",Columbus,39.9995820065,-83.0619193568,Tapped and Uncorked,2.0
NprP2naEmVi9-KpDTNr2gA,"Japanese, Restaurants",Columbus,40.145289,-82.977472,Benihana,2.5
CPz4P4ULObaskaM7hd5ucA,"Antiques, Shopping, Art Galleries, Arts & Entertainment",Columbus,39.9793292,-83.0043808,Mindless Matter,3.5
fx3EgSoZBV8M5a7hkSxt0g,"Restaurants, Buffets, Indian",Columbus,40.1026459926,-83.089379193,Aab India Restaurant,3.0
aRoBCCk2NlMrzQ7XJN8OuQ,"Trainers, Shopping, Shopping Centers, Restaurants, Sports Clubs, Active Life, Cafes, Fitness & Instruction, Gyms, Swimming Pools",Columbus,40.050021,-82.9164879,Life Time Fitness,3.0
AEzIqFtXrJITE4toGNtAuA,"Chinese, Restaurants",Columbus,39.9951065,-83.00684,Mark Pi's Express,3.0
rJtA2KUNSSOJGFYqH2VmMQ,"Donuts, Food, Coffee & Tea",Columbus,39.983008,-82.816352,Krispy Kreme,2.0
7bjTNWXnOcqZ1MwxGQIclw,"Restaurants, Seafood, Fast Food",Columbus,39.952958,-83.126743,Long John Silver's,2.5
EixH6rvl-QK13kJBkGAE-g,"Taxis, Hotels & Travel, Limos, Health & Medical, Medical Transportation, Local Services, Airport Shuttles, Transportation",Columbus,39.9617555219,-83.0023883038,Express Cab of Columbus,2.5
9GiSo3YkiyCVjYXO_tEleA,"Sports Bars, Nightlife, Bars",Columbus,39.9861715,-83.0754596,Cliffside Sports Bar,3.5
cpQr8nGM-hSioxWOxjF3QQ,"Ophthalmologists, Retina Specialists, Doctors, Health & Medical, Optometrists",Columbus,39.9827169934,-82.841543424,Midwest Retina Inc.,2.5
Gsc6Vqc059l8zn2dk7UudQ,"Tattoo, Beauty & Spas, Piercing",Columbus,40.0012612,-83.0080164,Evolved,4.0
3iaa4pPwxhb0xcoXcLDM7Q,"Beauty & Spas, Day Spas, Hair Salons",Columbus,40.064023,-83.054096,Twistyle Salon and Day Spa,4.0
wEcH8iBrUBq8DFdmibrZXA,"Auto Parts & Supplies, Oil Change Stations, Automotive, Auto Repair, Tires",Columbus,39.9562167,-82.9125754123,Midas,2.5
vnY6aycVMxiHrhJrI3fz8Q,"Auto Parts & Supplies, Car Dealers, Body Shops, Automotive",Columbus,40.1134787,-83.0892032,Germain Ford of Columbus,3.0
f5GxM3mx_pUtlDEVPcOuuA,"Hair Salons, Nail Salons, Beauty & Spas",Columbus,39.9958982,-83.0068024,J Salon,5.0
LnGlIC-cJXHSkPLbGmbsrg,"Soup, Sandwiches, Salad, Food, Bagels, Breakfast & Brunch, Bakeries, Restaurants",Columbus,40.0492622,-82.9167489,Panera Bread,2.5
HB7rUG4wlU_T_H-kyST-KQ,"Diners, Restaurants, Breakfast & Brunch",Columbus,40.0141582,-83.0676289,Chef-O-Nette Restaurant,3.5
usZfeMBH2JChQucrbDPElg,"Restaurants, Caribbean, Food Stands, Soul Food",Columbus,39.9345005505,-82.9714957831,Lady Nays Caribbean and Soul,3.5
7rtbfpH2eiImKUx7C4c8ZA,"Men's Clothing, Shopping, Accessories, Fashion, Eyewear & Opticians",Columbus,40.0513347,-82.9156939,Oakley,4.5
agW0y5CQ3amC_Xr48llpDQ,"Auto Parts & Supplies, Auto Repair, Automotive",Columbus,39.9749855,-83.0449897,NAPA Auto Parts - Genuine Parts Company,4.5
FaB6wQn8r4Au9vdQpQaknQ,"Caterers, Event Planning & Services, Venues & Event Spaces",Columbus,39.9722084,-83.0008851,Greater Columbus Convention Center,3.5
6MQ-jfUI9WOD-nZARoV1lQ,"Women's Clothing, Shopping, Fashion, Home & Garden, Accessories, Home Decor, Children's Clothing",Columbus,40.0301514005,-83.0156140699,Small Talk,5.0
Qc5WW3dnUFIviXgWUmVTTA,"Mediterranean, Middle Eastern, Food, Restaurants",Columbus,40.0028699,-83.0084775,Ali Baba,4.0
NvK54Z1qV1FfxHAizLzT6w,"Restaurants, Greek",Columbus,40.0566569,-83.0748238,The Gyro Shoppe,3.0
9Yw0nQo08yl8dhJ5NIEaTA,"Cheese Shops, Food, Specialty Food",Columbus,39.9718961,-83.0043304,Curds and Whey,4.0
OLCO5vjoMnuvp-iD8IIqRw,"Restaurants, Burgers, Diners, Ice Cream & Frozen Yogurt, Desserts, Food",Columbus,40.0565163931,-83.0201102793,Ritzy's Clintonville,3.5
J00ITeIblHrkwLsiVr4VBw,"Car Wash, Auto Detailing, Automotive, Auto Upholstery",Columbus,39.9762154,-82.9759587,Future Mobile Detailing,3.5
ScsEWUfpYjp_osxmtwbY7A,"Restaurants, Barbeque",Columbus,40.070484,-83.019549,Pig Iron BBQ,3.0
Iczi1I96L5F98TA2fP8q8g,"Middle Eastern, Restaurants",Columbus,40.098655,-82.9491956,Jeddo Kabab,4.5
Arw6QjvHjFqW97llcQpS7Q,"Food, Beer, Wine & Spirits",Columbus,40.024739,-83.0018713,Savor Growl,3.5
svhpBJvvhiK2JPywvgGIkw,"Restaurants, American (Traditional), Sandwiches",Columbus,39.962958,-82.998382,Custom Chef,4.5
LE_ZY-vT3z9dJgEblB84Jw,"Nightlife, Bars, Music Venues, Arts & Entertainment, Lounges, Dance Clubs",Columbus,40.0165042,-83.0121764,Ravari Room,3.5
DVLWFUDf1InQdMmx5aGwlQ,"Pizza, Restaurants, Desserts, Salad, Food",Columbus,40.0653649,-83.0180729,East Coast Pizzeria,4.5
uADGawM5h7Q96knV97h4Vw,"Cafes, Beer, Wine & Spirits, Restaurants, Food, Diners",Columbus,40.0336403,-83.0004024,McCarthy's Wildflower Café & Catering,4.0
6wpJWK5HngOT-MkM9GMMBg,"Seafood, Restaurants, Food Stands",Columbus,40.0432808,-83.0004488,Boston Bert's Seafood,4.0
wCylK7jFqmcL_pXxF1Esrg,"Automotive, Auto Repair",Columbus,40.0685748,-83.0197518,"Acceleration Foreign Automobile Repair, Inc",4.5
-7grDgXStf8-q375mIbBaw,"American (Traditional), Chicken Wings, Fast Food, Chicken Shop, Restaurants",Columbus,39.9529436144,-83.1242145676,Raising Cane's Chicken Fingers,3.5
aRnNu3PFM9CUgohLaGtCUA,"Restaurants, Pizza",Columbus,40.1168069,-83.0892115,Papa John's Pizza,2.5
XSMzIVzmcBdW17BBz-s-xQ,"Breakfast & Brunch, Restaurants, American (Traditional)",Columbus,40.099227,-82.950661,Bob Evans,3.0
emhnHyTBuFZxOZcUWEQd7Q,"Nightlife, Music Venues, Bars, Jazz & Blues, Lounges, Arts & Entertainment",Columbus,40.0147348,-83.0003494,Rumba Café,3.5
TF7_KDn5oZT-2xScR3l0PA,"Ice Cream & Frozen Yogurt, Fast Food, Food, Restaurants, Burgers",Columbus,39.9190853,-83.1164263972,Dairy Queen,2.0
6SfAUAJQg5otYl-qpSKWLw,"Haunted Houses, Arts & Entertainment",Columbus,40.082176,-82.9485369,13th Floor Haunted House,3.5
6rFfI22GfWYQb1SO0AP7iA,"Bars, Restaurants, Nightlife, American (New), Burgers",Columbus,39.9822421694,-82.9984420538,Outsliders at Little Rock,5.0
uXQYH0U3mfJKJ2rzyOMsUA,"Contractors, Kitchen & Bath, Countertop Installation, Building Supplies, Interior Design, Home Services, Shopping, Masonry/Concrete, Home & Garden",Columbus,40.1067888,-83.001063,The Granite Guy,4.0
RS87u3PNQywuL7UL1rL6fA,"Body Shops, Automotive, Auto Repair",Columbus,39.9925304,-82.9917752,VSP Body Shop,4.0
4WPGR3EpDbeAwTnKDGQKRw,"Pizza, Chicken Wings, Italian, Restaurants",Columbus,39.951768,-83.1318297,Pizza Hut,2.5
IWnvwadOkmynYvTOMQ0qBQ,"Mattresses, Home & Garden, Furniture Stores, Home Decor, Shopping",Columbus,40.0962105,-83.0848305,Ashley HomeStore,2.0
c6onoPl-1aFv3a2JPWEDcA,"Books, Mags, Music & Video, Videos & Video Game Rental, Music & DVDs, Shopping",Columbus,39.922021,-82.8808923,Buybacks Entertainment,4.0
uRGKZqfYeXZsGA7-cK7u0w,"Climbing, Gyms, Fitness & Instruction, Active Life",Columbus,40.0986116,-82.9955957,Vertical Adventures,4.5
FUfn-J4IX2C_e1wXRkJsPw,"Massage, Traditional Chinese Medicine, Massage Therapy, Beauty & Spas, Health & Medical",Columbus,40.0805601,-82.9328629,Wendy's Wellness Center,4.0
0TpRgz6lSkuxG-1eMEBTOA,"Mobile Phone Repair, Telecommunications, Electronics, Shopping, Computers, Local Services, IT Services & Computer Repair, Mobile Phones",Columbus,40.0542892,-82.9080268,Sprint Store by Preferred Wireless,1.5
jylI2jS_FersVeWXvo2cng,"Food, Ice Cream & Frozen Yogurt",Columbus,39.9437825,-83.0749984,Hilltop Dairy Twist,3.5
7_vEnZJQHjfII1ycCwiSjg,"Post Offices, Public Services & Government",Columbus,39.9443689,-82.9834111,US Post Office,2.0
yUdhLOSqQf3mOhgz6ukIZA,"Modern European, Italian, Greek, Restaurants",Columbus,40.0326126,-83.001053,Rodos European Grill,5.0
iYNW72Eoa0KqyGvJMkepxQ,"Party Bus Rentals, Airport Shuttles, Hotels & Travel, Town Car Service, Limos, Transportation, Taxis, Buses, Event Planning & Services",Columbus,40.0127358,-82.8741361,RManVan,5.0
tZfYnWBb_TmlJtDiKeibKQ,"Active Life, Parks",Columbus,40.0784222,-83.0376693,Antrim Park,4.0
ayGUDZ2FxqT7LMzxmv0v-g,"Churches, Religious Organizations",Columbus,39.948724,-82.994798,St Mary's,4.5
xfqA2NLfGwHeraX92HACrw,"Coffee & Tea, Food",Columbus,39.9557567,-83.0121976,One Line Coffee - River & Rich,4.5
bkivkgj7t3OeOuA1vcwosA,"Print Media, Mass Media",Columbus,39.9577298,-82.987206,614 Magazine,3.5
vnkjVf6QKpkpp-qvaC6LHQ,"Beauty & Spas, Hair Salons, Hair Extensions, Hair Stylists, Men's Hair Salons",Columbus,39.9465948,-82.9978371,Nurtur the Salon-Brewery District,4.5
eJryJnjvsT2NR7E6ykZTMA,"Auto Parts & Supplies, Automotive",Columbus,40.0868837573,-82.991534032,Advance Auto Parts,4.5
WBQYmz5ny2M_9NsM4ew-SA,"Urgent Care, Doctors, Health & Medical, Medical Centers",Columbus,40.1447422,-82.9893821,OhioHealth Urgent Care,2.0
nczEahVSolN1ZD-_W66DHA,"Diners, Breakfast & Brunch, Restaurants, American (Traditional)",Columbus,40.0234595,-82.9806192,Daybreak Diner,3.5
iOXlGQjYcGD42hYWv5VmPw,"Home Services, Carpet Cleaning, Rugs, Carpeting, Shopping, Local Services, Home & Garden, Carpet Installation, Refinishing Services, Flooring",Columbus,39.981956,-82.826308,RiteRug Flooring,3.0
oHD_BxKrnPrz7jD5IUgH0A,"Used Car Dealers, Auto Loan Providers, Car Dealers, Automotive",Columbus,40.0237993,-83.0142959,College Car Company,2.0
natv8rZPlWyaP6mMUXJrgA,"Towing, Automotive",Columbus,39.9542421,-82.9462487,Camcar,1.0
ATqgpv_9EAn3KLRftRDSOg,"Beauty & Spas, Nail Salons",Columbus,39.9817004,-83.0041247,The W Nail Bar,4.0
z_binlWFmHDFVJfWngfo6w,"Newspapers & Magazines, Music & DVDs, Shopping, Food, Coffee & Tea, Bookstores, Books, Mags, Music & Video",Columbus,39.9950676655,-83.0274543144,Barnes & Noble,3.0
74ysP33wBcfhriZo27NWDg,"Eyewear & Opticians, Health & Medical, Arts & Crafts, Doctors, Shopping, Optometrists, Ophthalmologists",Columbus,40.144922,-82.983352,LensCrafters,3.5
VFIY7gBkAQAnjj7rXcUzJg,"Pizza, Restaurants, Italian",Columbus,40.052408,-82.918926,Pizza Cucinova,3.5
ZKvu4j_JFGb1yV4ChJd4AA,"Medical Centers, Urgent Care, Health & Medical",Columbus,40.0660185,-83.0929914,Scioto Urgent Care,4.0
83S5NAUYtHa_wQ93IZb0AA,"Local Flavor, Music Venues, Nightlife, Arts & Entertainment, Festivals",Columbus,40.0033927996,-82.9904217427,Ohio State Fair,4.0
zWNR0_f319JWMxPUCXdKAQ,"American (New), Restaurants, Buffets, Breakfast & Brunch",Columbus,39.9552097,-83.0965993,HomeTown Buffet,2.5
zROdZ0vP2jOyv8dUZO0u7w,Local Flavor,Columbus,39.991963,-83.045487,Piada Corporate Headquarters,4.0
pNiMbeicPowIheARJff19A,"Department Stores, Home & Garden, Furniture Stores, Fashion, Home Decor, Discount Store, Shopping",Columbus,39.9544376615,-83.115929881,Big Lots,4.5
0XoGRXnResztY_VO_ICaAw,"American (Traditional), Food Trucks, Food, Restaurants, Comfort Food, Street Vendors",Columbus,40.0313693039,-83.0155247077,Mya's Fried Chicken,4.0
_7ml_cveRdzcjJtA_EZ_0A,"Pubs, Irish, Nightlife, Restaurants, Bars",Columbus,40.1425965,-82.9915989,Claddagh Irish Pub,3.5
q05AEe5UGzx0tMNK2JWc5A,"Home Decor, Home & Garden, Furniture Stores, Shopping, Mattresses",Columbus,40.1478309,-82.9851833,Value City Furniture,2.5
mQAb2Ps4RHlpRHHe2ulAYQ,"Hotels, Hotels & Travel, Event Planning & Services",Columbus,39.9995529391,-82.8926986456,Hilton Garden Inn Columbus Airport,2.5
VVlOfK7Cz-1s3p8B8Fxbkg,"Nightlife, American (New), Bars, Restaurants, Bangladeshi, Cocktail Bars, Diners",Columbus,39.987482129,-83.0047189788,Service Bar,4.5
89uMxf3mApCds4O1ipBfXg,"Restaurants, American (New), American (Traditional), Chicken Wings",Columbus,40.0547117,-83.0679745,Roosters,3.5
G7Bj3dDVak5mRQxdYJvttQ,"Food, Food Trucks, Tacos, Mexican, Restaurants",Columbus,39.953387392,-83.0988683179,AJ's Birria Tacos,4.5
Wm8mO26UkxUlBTBI8Zo9eQ,"Restaurants, Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces",Columbus,39.9705996,-83.002435,Hilton Columbus Downtown,4.0
_Nne6Z2lrThfj10Kky5hwA,"Shopping, Skin Care, Event Planning & Services, Hair Removal, Threading Services, Beauty & Spas, Eyewear & Opticians, Wedding Planning, Henna Artists, Waxing, Eyelash Service, Tattoo",Columbus,40.062253,-82.963265,Mila Threading & Beauty Salon,3.5
oQENZZ6bIcDhpUl_QVV4cg,"Nightlife, Event Planning & Services, American (New), Venues & Event Spaces, Restaurants, Bars, Cocktail Bars",Columbus,39.974691,-82.997711,Juniper,3.5
NjnvBJYgM1nR_ojYPvN4Fg,"Restaurants, Chinese, Fast Food",Columbus,40.0039357,-83.0085033,Panda Express,2.0
TgG8AB2AYeD1brGsZ8I9Pg,"Haunted Houses, Active Life, Arts & Entertainment, Amusement Parks",Columbus,40.082176,-82.9485369,ScareaTorium,3.5
KmGiWWaMFsVz5CFNQJOeRQ,"Restaurants, Bars, Seafood, Steakhouses, Nightlife, Wine Bars, American (Traditional)",Columbus,40.0529683925,-82.9162205011,McCormick & Schmick's Seafood & Steaks,2.5
i32PU8UvOxXQPb8NxkwVEA,"Challenge Courses, Amusement Parks, Active Life, Tours, Local Flavor, Hotels & Travel, Climbing, Ziplining",Columbus,40.125663,-83.0165336,ZipZone Outdoor Adventures,5.0
LJS7zbfpOPOSVJrZTVaxeg,"Tex-Mex, Mexican, Restaurants",Columbus,40.055836,-82.918976,On The Border Mexican Grill & Cantina,3.0
q-6vJKyaRsSVsPL89HV1GQ,"Used, Vintage & Consignment, Community Service/Non-Profit, Local Services, Antiques, Fashion, Shopping, Thrift Stores",Columbus,40.0374008,-82.9991847,Volunteers of America,3.5
upwY5tXR_0WPv45Vk1QNXA,"Grocery, Pharmacy, Electronics, Gas Stations, Bakeries, Health & Medical, Food, Toy Stores, Shopping, Automotive, Drugstores",Columbus,39.983952,-83.154233,Meijer,3.0
L-HmeGGDSrmsxvFF6BxzhQ,"Car Dealers, Automotive, Auto Repair",Columbus,40.062662,-82.993736,Jeff Schmitt Auto Group,4.0
tjyemcocP3w2XK6YV5iwcw,"Oil Change Stations, Auto Parts & Supplies, Automotive, Car Dealers, Auto Repair",Columbus,39.9320259628,-82.8382197669,Germain Toyota of Columbus,3.0
v9KYKYgqX14esWCSNrS2Eg,"Medical Centers, Emergency Rooms, Health & Medical, Hospitals, Doctors",Columbus,39.9774175327,-82.844664,Mount Carmel East,2.5
lhOE6TMbTqtaPtL7yrxBkQ,"Men's Clothing, Home Decor, Guns & Ammo, Fashion, Home & Garden, Shopping, Hobby Shops, Hunting & Fishing Supplies, Outdoor Gear, Sporting Goods",Columbus,40.1491524943,-82.9733583202,Cabela's,3.0
rPbRFm8HoY2YXoFzlziXzA,"Restaurants, Pizza",Columbus,39.963113,-82.9764912,Yellow Brick Pizza,3.5
XcxYK3Q9ILwgzoSTZhBeAg,"Ethnic Food, Specialty Food, Food, Restaurants, Vietnamese",Columbus,40.0638509,-83.0590686,Lac Viet,4.0
0NstDbiye7GpY3R9gSOaqQ,"Local Services, Musical Instrument Services, Self Storage, Piano Services, Home Services, Movers",Columbus,39.998502,-83.1157718912,MVM Moving & Storage,4.5
3RtLDWnrmrg-hFQ1S4IH3Q,"Guest Houses, Hotels & Travel, Event Planning & Services, Ski Resorts, Hotels, Venues & Event Spaces",Columbus,40.0142242,-82.9914705,Holiday Inn Express & Suites Ex I-71/Oh State Fair/Expo Ctr,3.0
B3hQXTmOjJ-48HqGeXnTMg,"Sandwiches, Sports Bars, Restaurants, Nightlife, Bars, American (New), Desserts, Pubs, Food, Burgers",Columbus,39.9753214,-83.0028581,Bernard's Tavern,3.5
pRWjuJFtQlcnaQ1eTPFe9Q,"Cafes, Food, Chinese, Restaurants, Bubble Tea, Tea Rooms",Columbus,40.0044528,-83.0085199,D'licious Cafe,3.5
00x3xt-ftDIlMKUnrqNSEQ,"Cremation Services, Funeral Services & Cemeteries, Local Services",Columbus,39.9819124,-83.0055315,Shaw-Davis Funeral Homes & Cremation Services,5.0
8pfhnRaccq1C0acasbe4yQ,"Car Share Services, Hotels & Travel, Car Rental, Automotive, Transportation, Public Transportation",Columbus,39.9504319,-83.0005913,car2go Columbus,3.0
reuzpJcn4nMyt8jvHTllpw,"Pizza, Italian, Chicken Wings, Restaurants",Columbus,39.8864897886,-82.9995208,Pizza Hut,2.5
hpc7lgkZclTrg5XmC8fwlg,"Florists, Shopping, Flowers & Gifts, Home & Garden, Nurseries & Gardening, Home Decor",Columbus,39.981397,-83.0039819,Flora Home & Garden,4.0
V0spG-nNPAvFfTRnySarDA,"Sandwiches, American (Traditional), Delis, Restaurants",Columbus,40.0553391,-82.8665384,Potbelly Sandwich Shop,3.0
B3peGFbWJh6E_JL7-mChRQ,"Sandwiches, Restaurants, Fast Food",Columbus,39.9656855,-83.0015001,Subway,2.5
tDyog1hJzVH4naV30gAPBQ,"Chicken Wings, Pizza, Restaurants",Columbus,40.0596078,-82.9641438,New York Fried Chicken and Pizza,3.0
X8FPTttKQinEr_0xSZBDSA,"Yoga, Fitness & Instruction, Barre Classes, Active Life, Pilates",Columbus,39.956863,-82.9970634,Seven Studios,4.5
N31bfLW4o7HJB9s20GiSow,"Auto Repair, Automotive, Oil Change Stations, Car Dealers",Columbus,39.9320165,-82.8410909,Germain Alfa Romeo FIAT,4.5
vm_cC9MZP5CxA2MN_6Jfjg,"Chinese, Restaurants, Asian Fusion",Columbus,40.1442375,-82.9607664,Lei's Asian Bistro,4.5
sygwUIsdW7xYkedXoxMs9g,"Uniforms, Local Services, Screen Printing, Embroidery & Crochet, Costumes, Shopping, Arts & Crafts",Columbus,39.9580951,-83.03763,Goodman Uniforms & Embroidery,4.0
eYwyGYIa03So3WhLffsHMw,"Home Cleaning, Home Services, Local Services, Air Duct Cleaning, Contractors, Heating & Air Conditioning/HVAC, Carpet Cleaning",Columbus,39.9571056,-83.1273705,Air Duct Busters,1.5
Y8zXQtNEldrtlh78C1NSbw,"Home Services, Real Estate, Apartments",Columbus,39.9545166,-83.1301776,Galloway Village Apartments,2.0
LKNqR8x-oyi81LjaGpIsVA,"Restaurants, Desserts, Italian, Food, Pizza",Columbus,40.1166526,-83.0898027,Sumeno's Italian Restaurant,3.0
l7sOZFsyvhfjDb_tBZPNKw,"Gift Shops, Shopping, Flowers & Gifts",Columbus,40.0511262,-83.0498992,Hana Gifts,3.5
NUai_H1xWkPwAMLyRqtZbg,"Performing Arts, Specialty Schools, Education, Event Planning & Services, Social Clubs, Wedding Planning, Dance Studios, Active Life, Dance Schools, Fitness & Instruction, Cultural Center, Arts & Entertainment",Columbus,40.072452,-83.019421,Arthur Murray Dance Studio,4.5
